delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
1652832.000,191438.000,47978.000,102753.000,65589.000,21177.000,6848.000,3235.000,60.000,70.000,341.000,0.000
1924580.000,125906.000,6176.000,12778.000,9361.000,6032.000,4113.000,1277.000,57.000,74.000,-43.000,0.000
204942.000,129017.000,78148.000,86455.000,71017.000,49002.000,3395.000,2565.000,43.000,54.000,41.000,0.000
1161171.000,84272.000,9626.000,33085.000,48758.000,55002.000,13142.000,1361.000,48.000,56.000,19.000,0.000
1146699.000,215805.000,109626.000,44347.000,54163.000,15678.000,6687.000,3078.000,60.000,47.000,194.000,0.000
399543.000,21615.000,7186.000,11087.000,8853.000,8873.000,1800.000,591.000,54.000,47.000,-372.000,0.000
876040.000,55343.000,7651.000,31845.000,12350.000,8086.000,1560.000,1164.000,75.000,57.000,-43.000,0.000
679853.000,367560.000,32170.000,43282.000,37507.000,32541.000,4812.000,1749.000,67.000,54.000,88.000,0.000
938499.000,20348.000,4126.000,3825.000,2979.000,2622.000,1157.000,433.000,50.000,53.000,70.000,0.000
1059755.000,113240.000,17617.000,47624.000,13001.000,35080.000,5504.000,4089.000,57.000,48.000,73.000,0.000
359113.000,77304.000,3644.000,7405.000,14769.000,4631.000,1476.000,389.000,56.000,47.000,2.000,0.000
292753.000,22763.000,16760.000,16388.000,8830.000,11200.000,2450.000,408.000,51.000,34.000,36.000,0.000
712277.000,312596.000,86380.000,74138.000,105348.000,22175.000,11327.000,5218.000,63.000,48.000,-299.000,0.000
809450.000,113189.000,41134.000,14843.000,18706.000,8111.000,1728.000,2477.000,53.000,48.000,23.000,0.000
1896404.000,240962.000,87998.000,96031.000,90590.000,29799.000,4270.000,2801.000,38.000,48.000,252.000,0.000
186551.000,53226.000,6656.000,9573.000,6971.000,4272.000,2286.000,528.000,41.000,61.000,33.000,0.000
712011.000,455313.000,51117.000,95609.000,43170.000,31875.000,4007.000,6369.000,27.000,50.000,-51.000,0.000
401898.000,127747.000,13823.000,37244.000,11188.000,31437.000,9581.000,1821.000,29.000,47.000,-188.000,0.000
1891104.000,102688.000,101175.000,38257.000,25651.000,31043.000,7783.000,4857.000,44.000,44.000,-52.000,0.000
559974.000,136853.000,134396.000,98132.000,120650.000,20062.000,5935.000,3933.000,51.000,50.000,99.000,0.000
330848.000,105767.000,25600.000,6383.000,26654.000,9385.000,2333.000,786.000,50.000,61.000,-17.000,0.000
2430332.000,419842.000,53409.000,241328.000,40507.000,80415.000,7664.000,3757.000,53.000,61.000,33.000,0.000
357561.000,80717.000,77000.000,50494.000,90094.000,29879.000,3265.000,1896.000,48.000,66.000,41.000,0.000
831330.000,99898.000,35697.000,121940.000,61274.000,36392.000,17303.000,3288.000,48.000,63.000,75.000,0.000
691105.000,164019.000,7993.000,39396.000,33190.000,24460.000,6148.000,2205.000,57.000,61.000,240.000,0.000
938884.000,56822.000,6889.000,14224.000,6727.000,7677.000,3927.000,283.000,64.000,61.000,106.000,0.000
1308009.000,204515.000,23794.000,237536.000,42218.000,27545.000,8644.000,1282.000,63.000,56.000,35.000,0.000
2301794.000,183656.000,81553.000,149878.000,51543.000,26280.000,5038.000,1962.000,51.000,60.000,92.000,0.000
979833.000,114001.000,11091.000,11891.000,7364.000,6350.000,1505.000,553.000,43.000,61.000,-317.000,0.000
3188095.000,520926.000,29677.000,22578.000,110416.000,59123.000,13967.000,4206.000,34.000,60.000,55.000,0.000
499459.000,171462.000,101301.000,51749.000,17498.000,20266.000,5635.000,2340.000,34.000,47.000,41.000,0.000
371101.000,79677.000,54568.000,80589.000,65025.000,7053.000,5452.000,1654.000,35.000,44.000,104.000,0.000
347751.000,34929.000,2230.000,6050.000,7435.000,4420.000,3598.000,501.000,26.000,44.000,212.000,0.000
169989.000,271267.000,55874.000,29651.000,32908.000,47777.000,7273.000,3002.000,37.000,44.000,72.000,0.000
743983.000,144171.000,27288.000,39034.000,61509.000,40550.000,11581.000,2896.000,40.000,56.000,-58.000,0.000
1221673.000,294757.000,91659.000,30003.000,48965.000,20358.000,9030.000,1493.000,51.000,47.000,52.000,0.000
506254.000,216905.000,47982.000,29857.000,48739.000,15572.000,3781.000,2316.000,56.000,37.000,149.000,0.000
1800030.000,1012698.000,380759.000,452307.000,312825.000,474996.000,227609.000,52360.000,50.000,40.000,-301.000,0.000
528012.000,26711.000,37647.000,32385.000,15645.000,5098.000,4932.000,1077.000,56.000,47.000,73.000,0.000
1840400.000,159074.000,126672.000,42153.000,50987.000,31543.000,8149.000,3025.000,43.000,63.000,115.000,0.000
279531.000,377842.000,62415.000,38499.000,34646.000,30939.000,5522.000,1701.000,50.000,69.000,-260.000,0.000
885774.000,223072.000,38074.000,195425.000,64525.000,42929.000,10517.000,4868.000,53.000,67.000,376.000,0.000
103090.000,13035.000,3871.000,4225.000,2286.000,2370.000,762.000,172.000,41.000,74.000,149.000,0.000
550911.000,8000.000,20918.000,27931.000,13426.000,7392.000,1520.000,1229.000,50.000,61.000,107.000,0.000
803919.000,114737.000,117047.000,135992.000,33339.000,15942.000,9009.000,3874.000,54.000,67.000,-273.000,0.000
1947394.000,836994.000,92866.000,64374.000,68743.000,57332.000,8403.000,4349.000,50.000,87.000,43.000,0.000
257047.000,55140.000,11222.000,15123.000,9092.000,6891.000,1841.000,264.000,43.000,74.000,-285.000,0.000
1078615.000,65398.000,4753.000,8331.000,27061.000,4379.000,1842.000,1752.000,40.000,69.000,9.000,0.000
899831.000,40528.000,16589.000,3039.000,3938.000,5704.000,3556.000,948.000,29.000,47.000,267.000,0.000
62021.000,7685.000,2689.000,4977.000,3523.000,1412.000,1340.000,465.000,40.000,34.000,-8.000,0.000
1032657.000,1128549.000,79595.000,187940.000,89473.000,144041.000,118418.000,50212.000,47.000,47.000,1594.000,0.000
548563.000,23335.000,27336.000,14153.000,2684.000,4057.000,1915.000,754.000,48.000,41.000,49.000,0.000
2238767.000,227606.000,9066.000,92742.000,53200.000,65397.000,8936.000,5824.000,48.000,41.000,-22.000,0.000
328815.000,430688.000,27072.000,121401.000,32367.000,34035.000,7961.000,1694.000,61.000,48.000,12.000,0.000
1829000.000,423831.000,41160.000,199825.000,22273.000,12200.000,12672.000,2075.000,56.000,47.000,39.000,0.000
178334.000,26630.000,40080.000,21691.000,23553.000,18735.000,2172.000,1222.000,37.000,44.000,132.000,0.000
807338.000,309293.000,28188.000,35325.000,27595.000,11690.000,11983.000,2109.000,44.000,60.000,20.000,0.000
594457.000,553643.000,112173.000,69610.000,57529.000,20135.000,17755.000,1658.000,24.000,54.000,27.000,0.000
1836543.000,456499.000,12163.000,246444.000,20076.000,53953.000,7571.000,2211.000,16.000,54.000,124.000,0.000
354919.000,236744.000,51304.000,101907.000,104047.000,25011.000,3436.000,4211.000,34.000,53.000,133.000,0.000
122569.000,37819.000,7514.000,2791.000,16843.000,7913.000,3804.000,831.000,20.000,47.000,-38.000,0.000
125141.000,227594.000,152443.000,58427.000,16510.000,60672.000,22034.000,6308.000,40.000,44.000,-40.000,0.000
33631.000,32302.000,13620.000,12224.000,11183.000,3991.000,1008.000,203.000,56.000,51.000,144.000,0.000
848563.000,20240.000,3664.000,28724.000,6111.000,5902.000,1982.000,1035.000,54.000,53.000,39.000,0.000
697850.000,79835.000,4831.000,6423.000,20948.000,6857.000,4044.000,1035.000,61.000,61.000,330.000,0.000
158568.000,26224.000,6498.000,5632.000,3715.000,4162.000,334.000,227.000,51.000,56.000,55.000,0.000
690187.000,71892.000,101568.000,13354.000,115161.000,42192.000,7687.000,4839.000,50.000,50.000,8.000,0.000
777879.000,315128.000,61198.000,53023.000,40094.000,34280.000,7562.000,2093.000,63.000,50.000,82.000,0.000
180565.000,94215.000,23969.000,113508.000,94272.000,27015.000,9384.000,3726.000,57.000,38.000,-25.000,0.000
917261.000,249452.000,32768.000,37061.000,54620.000,47870.000,9716.000,5116.000,63.000,56.000,117.000,0.000
2028775.000,222012.000,31477.000,78034.000,55836.000,53871.000,8325.000,5064.000,66.000,53.000,-33.000,0.000
617203.000,108411.000,21394.000,26394.000,46783.000,8811.000,2001.000,1458.000,61.000,48.000,164.000,0.000
248197.000,34616.000,5577.000,17986.000,6844.000,7984.000,2131.000,1364.000,57.000,47.000,-300.000,0.000
530781.000,78435.000,7628.000,15288.000,24349.000,7282.000,2470.000,827.000,60.000,43.000,219.000,0.000
205067.000,58544.000,38678.000,22465.000,13349.000,7258.000,2508.000,981.000,53.000,43.000,-51.000,0.000
1749666.000,64760.000,98483.000,136032.000,39944.000,40747.000,7958.000,3112.000,43.000,51.000,-2.000,0.000
2503599.000,81496.000,124938.000,57434.000,80214.000,29690.000,7735.000,4372.000,51.000,69.000,-375.000,0.000
982402.000,197920.000,6154.000,37452.000,16594.000,5572.000,2914.000,1673.000,48.000,77.000,-33.000,0.000
860002.000,162328.000,209129.000,41740.000,54454.000,17545.000,21015.000,1533.000,35.000,77.000,-123.000,0.000
1610511.000,114465.000,14650.000,42794.000,4670.000,45225.000,17255.000,3705.000,30.000,80.000,155.000,0.000
1170171.000,122507.000,15990.000,48006.000,25613.000,11319.000,1095.000,1075.000,30.000,80.000,-202.000,0.000
795657.000,510666.000,3510.000,45779.000,93593.000,47514.000,27744.000,4049.000,23.000,66.000,279.000,0.000
1625623.000,341745.000,48454.000,38248.000,11372.000,17828.000,9085.000,5491.000,20.000,41.000,116.000,0.000
219066.000,348327.000,126229.000,56660.000,77430.000,45465.000,10805.000,4488.000,26.000,43.000,-1.000,0.000
673365.000,56265.000,17390.000,8248.000,15878.000,17255.000,3248.000,1218.000,34.000,34.000,-1.000,0.000
208939.000,582894.000,80989.000,125023.000,47623.000,52746.000,4506.000,3669.000,48.000,29.000,-18.000,0.000
923451.000,600007.000,86083.000,29491.000,106177.000,57393.000,104987.000,39871.000,44.000,43.000,68.000,0.000
79493.000,7049.000,1245.000,3472.000,807.000,979.000,1400.000,872.000,54.000,40.000,166.000,0.000
327303.000,121613.000,38336.000,18706.000,13236.000,26052.000,7298.000,1732.000,54.000,43.000,17.000,0.000
1160004.000,112894.000,12829.000,38238.000,65234.000,39300.000,3970.000,3719.000,50.000,44.000,211.000,0.000
819953.000,100201.000,79070.000,20463.000,12956.000,10001.000,5607.000,1161.000,64.000,41.000,96.000,0.000
1262891.000,57020.000,22275.000,12916.000,10512.000,5941.000,3342.000,1742.000,57.000,56.000,51.000,0.000
793034.000,219894.000,42842.000,17847.000,32407.000,30953.000,7287.000,7853.000,54.000,56.000,-254.000,0.000
3086718.000,365131.000,201231.000,63698.000,95339.000,50129.000,17865.000,11414.000,51.000,51.000,266.000,0.000
977400.000,33986.000,1312.000,4870.000,10995.000,4241.000,1510.000,588.000,40.000,60.000,149.000,0.000
1781263.000,737072.000,195416.000,179072.000,54857.000,80686.000,48770.000,25706.000,48.000,41.000,39.000,0.000
528951.000,171092.000,5902.000,14416.000,12636.000,17277.000,8555.000,2655.000,50.000,40.000,86.000,0.000
750088.000,1331071.000,2708.000,177627.000,93282.000,23089.000,27766.000,16475.000,48.000,34.000,-18.000,0.000
24063.000,47399.000,2525.000,955.000,3333.000,3364.000,1589.000,282.000,29.000,17.000,133.000,0.000
844231.000,67125.000,59795.000,35283.000,4369.000,7423.000,3853.000,6016.000,24.000,11.000,81.000,0.000
294310.000,122693.000,22093.000,16333.000,21065.000,11911.000,8788.000,3637.000,21.000,21.000,66.000,0.000
1488723.000,944578.000,39757.000,46412.000,39156.000,20073.000,13395.000,9559.000,17.000,30.000,80.000,0.000
899815.000,285758.000,42470.000,43698.000,63228.000,22066.000,11342.000,6424.000,20.000,26.000,125.000,0.000
379217.000,246007.000,141020.000,118798.000,67350.000,24238.000,12518.000,4209.000,17.000,40.000,98.000,0.000
1583463.000,170028.000,68536.000,52627.000,33456.000,34679.000,16263.000,5788.000,16.000,35.000,-43.000,0.000
423215.000,456506.000,13524.000,98075.000,54772.000,22078.000,4924.000,1638.000,23.000,41.000,97.000,0.000
225655.000,62458.000,2095.000,36510.000,15087.000,7958.000,1485.000,3428.000,29.000,50.000,-502.000,0.000
1410773.000,100565.000,44427.000,30575.000,9885.000,11293.000,2565.000,802.000,35.000,56.000,19.000,0.000
778316.000,784434.000,5016.000,41236.000,77701.000,45760.000,56688.000,22880.000,40.000,54.000,-315.000,0.000
120109.000,23810.000,2122.000,2758.000,6193.000,5122.000,2352.000,1264.000,29.000,34.000,75.000,0.000
457596.000,17361.000,2950.000,11307.000,13597.000,5399.000,3525.000,1273.000,48.000,29.000,114.000,0.000
144724.000,32028.000,6552.000,2625.000,8975.000,19727.000,4352.000,1194.000,54.000,27.000,21.000,0.000
1396242.000,71200.000,27042.000,51872.000,64260.000,18760.000,14529.000,3142.000,77.000,14.000,106.000,0.000
1719412.000,496355.000,498946.000,111486.000,50781.000,150380.000,57788.000,11798.000,84.000,37.000,85.000,0.000
42036.000,9344.000,3769.000,2317.000,2094.000,2827.000,1122.000,167.000,81.000,54.000,150.000,0.000
808405.000,130538.000,6967.000,153819.000,25434.000,12986.000,9973.000,3236.000,83.000,54.000,26.000,0.000
913412.000,379769.000,50978.000,60727.000,25172.000,37918.000,9009.000,3208.000,56.000,74.000,77.000,0.000
1327520.000,470030.000,60958.000,74164.000,25936.000,47561.000,6571.000,6853.000,51.000,66.000,-33.000,0.000
264404.000,89544.000,23544.000,32482.000,79635.000,17644.000,7818.000,2648.000,44.000,53.000,40.000,0.000
69618.000,7899.000,1878.000,2585.000,2562.000,1098.000,1199.000,271.000,41.000,50.000,88.000,0.000
1221463.000,236063.000,69967.000,77779.000,38638.000,98506.000,38102.000,27449.000,50.000,41.000,491.000,0.000
