delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,attention,meditation,rawValue,blinkStrength
243293.000,26963.000,41965.000,7641.000,9657.000,8176.000,3427.000,606.000,67.000,56.000,108.000,0.000
113069.000,107879.000,64183.000,48444.000,28893.000,34363.000,4844.000,1363.000,67.000,70.000,131.000,0.000
626754.000,417146.000,143847.000,123578.000,65934.000,98939.000,19837.000,20231.000,74.000,90.000,26.000,0.000
256722.000,283708.000,48745.000,28925.000,39800.000,22604.000,9709.000,4043.000,69.000,83.000,-300.000,0.000
2062192.000,14067.000,67026.000,47886.000,25927.000,60234.000,22215.000,20993.000,61.000,69.000,246.000,0.000
2697765.000,346246.000,96053.000,83957.000,106939.000,77950.000,22540.000,15518.000,61.000,69.000,116.000,0.000
1615005.000,393123.000,18871.000,103437.000,150426.000,128717.000,16791.000,10047.000,63.000,53.000,568.000,0.000
1003260.000,73690.000,5820.000,22366.000,11461.000,6738.000,3378.000,1701.000,67.000,38.000,-68.000,0.000
1121503.000,700456.000,54367.000,51429.000,145831.000,92664.000,36048.000,12265.000,60.000,30.000,129.000,0.000
198644.000,55619.000,15921.000,21320.000,18496.000,12740.000,3309.000,2161.000,66.000,21.000,-34.000,0.000
295697.000,43796.000,4217.000,6734.000,8021.000,15671.000,2226.000,546.000,66.000,26.000,77.000,0.000
1075310.000,120291.000,413151.000,133583.000,228795.000,108741.000,31724.000,12017.000,67.000,24.000,104.000,0.000
850555.000,471990.000,142642.000,129851.000,69498.000,89176.000,9926.000,19303.000,77.000,43.000,35.000,0.000
446631.000,550223.000,7235.000,17442.000,24357.000,21867.000,11794.000,2428.000,77.000,60.000,-3.000,0.000
793487.000,1124563.000,40628.000,72562.000,211621.000,69916.000,39467.000,20315.000,64.000,37.000,-12.000,0.000
510894.000,195664.000,7123.000,28637.000,17563.000,12160.000,13512.000,2893.000,48.000,34.000,-347.000,0.000
95255.000,61554.000,7654.000,5010.000,2498.000,9502.000,2473.000,1922.000,35.000,11.000,138.000,0.000
1153194.000,82088.000,40091.000,24326.000,42381.000,44203.000,3696.000,1333.000,37.000,1.000,108.000,0.000
1067924.000,103586.000,68291.000,77136.000,75118.000,68022.000,18948.000,8045.000,56.000,24.000,-37.000,0.000
485886.000,382539.000,124740.000,104442.000,120316.000,34782.000,10125.000,7330.000,74.000,44.000,-355.000,0.000
1274713.000,276250.000,28497.000,47047.000,60752.000,71105.000,14614.000,2409.000,75.000,54.000,93.000,0.000
1913643.000,77510.000,9546.000,80815.000,23445.000,12799.000,2890.000,443.000,54.000,57.000,308.000,0.000
2062747.000,182216.000,28292.000,48067.000,28826.000,60305.000,7356.000,5361.000,60.000,67.000,-9.000,0.000
539375.000,73805.000,104312.000,59261.000,31708.000,23685.000,18807.000,6710.000,60.000,57.000,21.000,0.000
3060370.000,1147847.000,173450.000,404482.000,205463.000,214822.000,129671.000,27814.000,69.000,67.000,-449.000,0.000
876281.000,100547.000,85181.000,82701.000,91070.000,87474.000,33066.000,7516.000,64.000,75.000,373.000,0.000
315988.000,9269.000,7045.000,5797.000,1491.000,3683.000,6003.000,2117.000,78.000,70.000,266.000,0.000
2780706.000,269793.000,61478.000,22223.000,19631.000,52992.000,18196.000,2397.000,75.000,83.000,934.000,0.000
731915.000,118832.000,6835.000,2930.000,9832.000,3175.000,1863.000,939.000,75.000,83.000,106.000,0.000
527899.000,174108.000,22196.000,21253.000,30786.000,13737.000,4753.000,2304.000,61.000,54.000,131.000,0.000
378675.000,128283.000,21737.000,8367.000,32248.000,32632.000,6335.000,2156.000,54.000,47.000,-7.000,0.000
1969599.000,471384.000,291692.000,282922.000,135961.000,159893.000,73255.000,20121.000,50.000,34.000,-470.000,0.000
638392.000,51061.000,13175.000,37656.000,16603.000,4514.000,2204.000,1264.000,48.000,30.000,-36.000,0.000
1246411.000,231505.000,77379.000,257838.000,19963.000,32351.000,59582.000,15737.000,54.000,56.000,34.000,0.000
2722125.000,2056368.000,851721.000,253459.000,154657.000,257736.000,251324.000,94842.000,54.000,75.000,-596.000,0.000
335486.000,96786.000,16412.000,8715.000,8088.000,5961.000,5133.000,2271.000,44.000,87.000,290.000,0.000
191233.000,119808.000,29561.000,23825.000,16011.000,21800.000,16430.000,1883.000,34.000,74.000,199.000,0.000
1546329.000,346376.000,48576.000,54471.000,70764.000,55634.000,12448.000,2597.000,44.000,66.000,2.000,0.000
291074.000,20583.000,6841.000,4034.000,4297.000,4886.000,2420.000,867.000,51.000,48.000,-342.000,0.000
190328.000,20802.000,3280.000,3224.000,3615.000,5667.000,2188.000,1402.000,57.000,47.000,132.000,0.000
804663.000,1560635.000,38782.000,196630.000,78416.000,77947.000,21692.000,15984.000,74.000,44.000,-245.000,0.000
89056.000,28868.000,5416.000,4884.000,1905.000,7203.000,1405.000,701.000,61.000,35.000,129.000,0.000
1704508.000,132640.000,80826.000,13449.000,26635.000,11296.000,10741.000,1689.000,66.000,38.000,304.000,0.000
364802.000,93016.000,32956.000,57857.000,24255.000,16875.000,9432.000,2050.000,56.000,41.000,-50.000,0.000
2205989.000,25514.000,19231.000,5621.000,18358.000,21482.000,5973.000,2275.000,48.000,53.000,44.000,0.000
790744.000,128935.000,16705.000,22533.000,59248.000,36619.000,1916.000,2152.000,70.000,64.000,348.000,0.000
1088080.000,171790.000,8695.000,8633.000,21827.000,15228.000,4933.000,2139.000,70.000,60.000,-29.000,0.000
604428.000,28993.000,33853.000,25750.000,31310.000,22799.000,4646.000,1932.000,77.000,41.000,83.000,0.000
236095.000,356645.000,26006.000,21546.000,81347.000,43128.000,44890.000,15474.000,87.000,41.000,-345.000,0.000
353838.000,43400.000,6681.000,21077.000,8843.000,4796.000,1316.000,847.000,74.000,26.000,16.000,0.000
150262.000,37021.000,17847.000,9216.000,13907.000,3083.000,2773.000,766.000,61.000,38.000,-405.000,0.000
11678.000,9768.000,4560.000,1320.000,4370.000,1171.000,555.000,75.000,56.000,56.000,125.000,0.000
1387149.000,58181.000,148893.000,47389.000,126265.000,91854.000,63178.000,6500.000,43.000,50.000,113.000,0.000
92163.000,35284.000,12897.000,4785.000,8448.000,3652.000,1858.000,1302.000,54.000,69.000,-35.000,0.000
1509660.000,209712.000,9610.000,180961.000,183582.000,165903.000,37749.000,17971.000,56.000,67.000,89.000,0.000
375893.000,134695.000,25020.000,4779.000,16085.000,18542.000,10023.000,2559.000,78.000,63.000,41.000,0.000
1000128.000,53129.000,21459.000,21081.000,65784.000,55323.000,12167.000,2103.000,81.000,54.000,162.000,0.000
3518199.000,497219.000,90964.000,63300.000,41532.000,53266.000,42460.000,8252.000,87.000,44.000,152.000,0.000
385018.000,68722.000,6643.000,9906.000,21662.000,59326.000,3576.000,1558.000,90.000,40.000,22.000,0.000
132496.000,235740.000,22417.000,18111.000,8721.000,20009.000,20322.000,3971.000,93.000,29.000,-69.000,0.000
59330.000,34111.000,11438.000,5285.000,4084.000,5895.000,1275.000,1075.000,88.000,26.000,-236.000,0.000
566765.000,63671.000,44280.000,10182.000,12140.000,3196.000,1812.000,1057.000,70.000,30.000,40.000,0.000
166670.000,20503.000,30383.000,27877.000,5319.000,8987.000,2523.000,1276.000,60.000,43.000,-125.000,0.000
1508707.000,172472.000,82635.000,41119.000,30569.000,23590.000,23522.000,8374.000,41.000,70.000,25.000,0.000
1004196.000,126665.000,14626.000,31656.000,21889.000,8816.000,8091.000,4187.000,43.000,87.000,-6.000,0.000
964493.000,76569.000,63802.000,22798.000,37710.000,8848.000,7804.000,4021.000,35.000,83.000,151.000,0.000
964137.000,83233.000,14705.000,26816.000,31243.000,14035.000,3016.000,1808.000,43.000,81.000,-442.000,0.000
1706225.000,119958.000,45130.000,40330.000,31079.000,25308.000,5907.000,2693.000,41.000,64.000,-8.000,0.000
251300.000,263091.000,27630.000,150382.000,82101.000,65157.000,19740.000,9436.000,48.000,63.000,41.000,0.000
2558881.000,339909.000,46341.000,88324.000,92172.000,100392.000,15107.000,5989.000,57.000,66.000,85.000,0.000
119321.000,248708.000,32100.000,13212.000,16135.000,12915.000,8902.000,2575.000,70.000,56.000,-263.000,0.000
243573.000,875535.000,45861.000,35112.000,17196.000,20203.000,12453.000,1578.000,61.000,50.000,17.000,0.000
1898196.000,286794.000,28273.000,100551.000,115027.000,89064.000,58973.000,20115.000,43.000,30.000,-28.000,0.000
928073.000,443136.000,146211.000,59169.000,158860.000,36330.000,29013.000,11249.000,47.000,26.000,89.000,0.000
873944.000,348401.000,58709.000,70226.000,428390.000,157837.000,29222.000,15217.000,35.000,29.000,-502.000,0.000
790132.000,67804.000,9426.000,21308.000,2577.000,11811.000,5709.000,1539.000,54.000,27.000,-85.000,0.000
452486.000,256273.000,40526.000,28510.000,14802.000,41044.000,14515.000,2233.000,54.000,27.000,-6.000,0.000
1377295.000,450221.000,299567.000,91305.000,165623.000,123434.000,10687.000,2823.000,74.000,38.000,57.000,0.000
1539761.000,54225.000,18709.000,106354.000,118422.000,89842.000,21384.000,8107.000,70.000,44.000,86.000,0.000
2074447.000,449987.000,112913.000,55623.000,109113.000,148861.000,97221.000,12300.000,93.000,48.000,81.000,0.000
499225.000,120514.000,26451.000,9299.000,32100.000,9627.000,8235.000,4722.000,90.000,53.000,104.000,0.000
1146216.000,553561.000,49558.000,73572.000,88108.000,34193.000,28471.000,8226.000,81.000,53.000,56.000,0.000
1379494.000,526899.000,162786.000,26950.000,132686.000,45114.000,17319.000,5556.000,70.000,43.000,-356.000,0.000
1391336.000,120868.000,60367.000,28945.000,22665.000,33751.000,5661.000,2885.000,51.000,38.000,118.000,0.000
2007808.000,302306.000,108806.000,59250.000,63498.000,31486.000,10274.000,4950.000,47.000,47.000,157.000,0.000
431268.000,56965.000,86037.000,175056.000,76852.000,21072.000,6482.000,2926.000,48.000,51.000,155.000,0.000
2452182.000,940621.000,148806.000,680982.000,142048.000,28926.000,13647.000,10148.000,50.000,75.000,108.000,0.000
1688121.000,267113.000,15753.000,81058.000,105175.000,44785.000,8523.000,2801.000,37.000,84.000,52.000,0.000
362476.000,509618.000,221800.000,48422.000,170865.000,79207.000,16897.000,8070.000,34.000,77.000,246.000,0.000
631066.000,23694.000,27815.000,8922.000,7687.000,18472.000,4034.000,1389.000,37.000,75.000,45.000,0.000
709529.000,81659.000,8837.000,10885.000,4047.000,17195.000,4648.000,2777.000,53.000,66.000,793.000,0.000
794692.000,25062.000,13890.000,11411.000,8209.000,2962.000,1015.000,834.000,53.000,66.000,-374.000,0.000
459267.000,144891.000,4638.000,5631.000,19724.000,26722.000,8471.000,4280.000,64.000,66.000,68.000,0.000
269362.000,68815.000,38933.000,24977.000,74087.000,50674.000,5801.000,7324.000,64.000,66.000,172.000,0.000
921380.000,85535.000,33833.000,12784.000,4984.000,5182.000,6159.000,1741.000,77.000,70.000,85.000,0.000
901201.000,629676.000,243103.000,131754.000,76333.000,32369.000,33049.000,2869.000,66.000,74.000,72.000,0.000
1741759.000,279545.000,23534.000,53064.000,63101.000,40588.000,38498.000,9990.000,43.000,69.000,-299.000,0.000
803701.000,43723.000,7375.000,6442.000,1495.000,3411.000,1006.000,931.000,50.000,57.000,27.000,0.000
516543.000,41672.000,13506.000,7648.000,14263.000,5837.000,1760.000,1561.000,30.000,56.000,-433.000,0.000
